ProductionDate,BatchID,Product,MachineID,OperatorID,Shift,ProductionTime_min,Temperature_C,Humidity_pct,Pressure_kPa,Speed_units_per_min,QualityScore,DefectCount,QualityLabel
2024-07-25,B1078,B,M1,O11,Morning,35.3,20.99,50.61,98.99,65.94,89.31,1,Pass
2024-08-16,B1078,B,M3,O12,Night,29.1,29.53,57.6,101.67,78.9,67.76,1,Fail
2024-12-06,B1078,A,M1,O7,Night,25.3,21.88,46.06,101.93,69.11,82.62,0,Pass
2024-03-06,B1078,A,M2,O9,Afternoon,22.1,22.73,42.26,99.94,61.7,89.47,2,Pass
2024-03-15,B1078,C,M2,O12,Morning,31.5,17.44,58.11,101.25,80.08,85.93,1,Pass
2024-04-12,B1078,B,M2,O3,Afternoon,43.0,22.45,41.56,101.45,70.52,82.42,2,Pass
2024-07-10,B1078,B,M4,O4,Afternoon,23.3,27.8,56.42,102.07,51.2,82.16,0,Pass
2024-09-08,B1078,A,M2,O8,Night,36.6,25.86,50.31,100.72,83.76,73.77,0,Pass
2024-08-13,B1078,B,M3,O6,Morning,25.9,20.17,26.71,100.6,67.71,98.54,0,Pass
2024-10-20,B1079,A,M2,O5,Morning,27.2,20.81,44.26,100.93,57.44,88.77,0,Pass
2024-11-01,B1079,B,M2,O4,Afternoon,35.5,18.61,53.35,102.33,35.75,84.71,2,Pass
2024-04-07,B1079,A,M2,O8,Morning,28.5,19.45,45.94,102.14,43.47,85.44,1,Pass
2024-12-03,B1079,A,M1,O1,Morning,31.5,16.27,24.53,101.28,80.4,99.34,1,Pass
2024-10-12,B1079,B,M4,O9,Morning,31.4,21.75,63.21,102.12,80.88,72.51,2,Pass
2024-11-30,B1079,C,M4,O1,Afternoon,26.0,26.53,51.69,99.41,61.02,67.84,0,Fail
2024-12-12,B1079,A,M4,O8,Night,35.4,23.07,54.44,101.93,38.76,93.25,0,Pass
2024-11-03,B1079,C,M3,O4,Night,29.6,26.1,,100.4,46.96,96.46,0,Pass
2024-09-05,B1079,A,M2,O9,Afternoon,21.7,25.22,55.31,102.71,40.51,36.23,1,Pass
2024-06-14,B1079,A,M5,O11,Afternoon,24.6,20.36,68.35,100.45,40.08,89.89,0,Pass
2024-11-30,B1080,A,M3,O5,Morning,11.3,19.72,42.65,100.62,84.32,86.08,0,Pass
2024-01-30,B1080,A,M3,O3,Afternoon,30.3,19.84,66.67,101.75,84.72,74.58,2,Pass
2024-09-03,B1080,B,M1,O9,Morning,37.8,16.85,53.99,101.83,46.55,76.14,1,Pass
2024-04-15,B1080,A,M2,O11,Afternoon,23.7,22.1,41.31,100.94,59.9,86.86,0,Pass
2024-02-20,B1080,A,M2,O9,Morning,33.5,13.29,72.12,101.6,44.58,91.9,0,Pass
2024-03-21,B1080,C,M2,O4,Morning,32.6,23.77,53.92,101.7,59.82,79.84,0,Pass
2024-05-12,B1080,A,M3,O11,Morning,25.5,22.22,56.76,101.61,79.67,77.31,3,Pass
2024-10-11,B1080,B,M3,O4,Morning,39.2,23.41,47.31,100.98,72.94,76.52,3,Pass
2024-05-17,B1080,A,M4,O12,Morning,28.4,25.17,42.04,101.7,69.7,81.65,0,Pass
2024-07-02,B1080,B,M4,O8,Morning,42.1,22.6,51.68,102.43,57.67,78.12,2,Pass
2024-11-25,B1081,A,M5,O2,Night,20.2,26.89,65.81,100.32,75.14,86.62,0,Pass
2024-09-29,B1081,A,M4,O9,Afternoon,28.4,23.87,46.9,100.63,67.76,89.67,2,Pass
2024-12-05,B1081,A,M5,O6,Afternoon,29.1,19.73,49.73,101.32,64.85,84.81,2,Pass
2024-03-09,B1081,A,M1,O9,Night,29.8,21.29,64.56,100.46,58.62,77.83,1,Pass
2024-02-03,B1081,A,M1,O8,Night,34.3,15.22,47.0,99.86,63.82,93.81,0,Pass
2024-09-18,B1081,B,M1,O7,Afternoon,50.4,19.29,55.1,102.17,63.46,73.7,1,Pass
2024-02-22,B1081,C,M4,O1,Night,32.7,20.86,58.77,99.52,53.5,70.48,0,Pass
2024-07-23,B1081,C,M5,O12,Morning,30.1,23.64,48.03,100.98,50.7,88.22,1,Pass
2024-05-05,B1081,B,M2,O3,Morning,23.4,19.75,53.1,101.91,48.04,81.8,0,Pass
2024-08-22,B1081,A,M5,O11,Afternoon,18.7,18.26,56.61,101.51,48.81,84.64,1,Pass
2024-02-12,B1082,A,M1,O2,Afternoon,37.0,16.34,45.99,100.99,57.74,85.19,0,Pass
2024-08-27,B1082,A,M5,O5,Afternoon,26.7,20.21,58.16,100.42,55.77,91.63,1,Pass
2024-04-20,B1082,A,M2,O5,Morning,45.6,27.85,44.53,101.58,52.55,85.51,1,Pass
2024-09-05,B1082,B,M1,O5,Morning,35.2,22.81,43.25,100.51,51.66,89.26,0,Pass
2024-05-30,B1082,B,M3,O4,Afternoon,32.0,24.82,34.73,101.51,63.5,85.84,2,Pass
2024-07-01,B1082,A,M2,O5,Morning,32.4,19.3,44.97,101.41,,84.59,0,Pass
2024-12-01,B1082,A,M2,O3,Afternoon,32.4,17.28,41.84,101.42,59.87,75.2,2,Pass
2024-04-04,B1082,C,M2,O12,Afternoon,25.8,18.34,45.99,100.79,59.08,88.61,1,Pass
2024-01-08,B1082,B,M5,O1,Afternoon,19.5,21.71,56.12,102.93,48.78,78.25,0,Pass
2024-12-25,B1082,A,M3,O5,Night,26.7,16.02,32.74,101.59,57.32,100.0,0,Pass
2024-07-02,B1083,C,M2,O9,Night,29.9,18.98,30.25,101.08,74.28,84.03,1,Pass
2024-10-07,B1083,C,M4,O9,Afternoon,26.1,20.24,42.51,101.51,72.45,92.37,0,Pass
2024-07-13,B1083,A,M4,O4,Afternoon,22.3,18.04,54.61,100.68,71.62,80.43,2,Pass
2024-12-17,B1083,A,M2,O3,Afternoon,25.5,15.63,52.89,100.99,71.23,76.2,0,Pass
2024-07-13,B1083,B,M3,O1,Morning,36.2,22.87,42.35,103.21,65.24,89.61,0,Pass
2024-06-03,B1083,C,M1,O2,Morning,34.5,22.14,61.69,100.69,64.81,68.72,5,Fail
2024-04-02,B1083,C,M1,O8,Morning,31.0,24.34,43.42,101.24,62.94,91.97,1,Pass
2024-06-08,B1083,A,M4,O1,Afternoon,33.5,18.67,54.62,100.94,55.0,75.41,1,Pass
2024-03-01,B1083,A,M1,O8,Afternoon,23.2,24.28,46.37,100.47,61.0,91.38,1,Pass
2024-05-01,B1083,B,M3,O7,Night,25.2,26.59,,101.64,62.59,86.4,0,Pass
2024-02-20,B1084,B,M4,O8,Morning,31.9,22.79,43.95,101.33,67.6,88.26,1,Pass
2024-10-03,B1084,A,M1,O12,Morning,24.0,20.17,57.34,102.03,61.2,75.13,0,Pass
2024-01-05,B1084,C,M3,O6,Night,30.7,22.44,53.61,101.95,85.26,89.45,1,Pass
2024-04-01,B1084,B,M2,O12,Morning,22.4,20.03,59.68,102.02,45.48,84.89,0,Pass
2024-06-18,B1084,C,M5,O9,Afternoon,20.1,19.53,53.61,100.57,69.05,88.67,0,Pass
2024-11-12,B1084,C,M3,O3,Afternoon,34.4,24.05,33.89,101.81,59.51,99.59,0,Pass
2024-01-22,B1084,B,M5,O10,Afternoon,36.2,21.58,71.14,101.83,60.03,74.38,3,Pass
2024-11-21,B1084,A,M3,O4,Morning,26.2,25.62,53.75,100.48,50.25,90.47,0,Pass
2024-01-01,B1084,B,M1,O6,Morning,20.9,20.67,55.15,101.05,72.23,87.56,1,Pass
2024-05-12,B1084,A,M4,O8,Morning,16.7,20.98,46.23,100.14,67.83,85.39,3,Pass
2024-08-20,B1085,B,M5,O5,Afternoon,41.1,20.3,61.13,101.84,70.0,82.69,1,Pass
2024-01-12,B1085,A,M4,O3,Afternoon,30.7,18.64,39.07,101.83,62.03,85.68,0,Pass
2024-12-11,B1085,B,M5,O6,Morning,26.4,24.44,56.1,102.44,56.1,87.76,1,Pass
2024-02-15,B1085,A,M5,O4,Afternoon,27.8,28.56,29.2,101.12,59.2,85.72,0,Pass
2024-02-03,B1085,A,M2,O9,Night,18.5,20.85,56.77,101.66,65.2,82.69,0,Pass
2024-03-18,B1085,A,M2,O3,Morning,33.7,19.96,39.2,102.09,35.93,87.87,0,Pass
2024-08-05,B1085,A,M4,O4,Afternoon,42.0,19.76,52.77,100.7,70.48,83.87,1,Pass
2024-10-27,B1085,B,M3,O7,Afternoon,25.3,19.96,63.57,100.58,89.11,92.54,0,Pass
2024-03-13,B1085,B,M5,O7,Morning,44.3,26.95,58.23,100.72,65.76,82.32,0,Pass
2024-10-08,B1085,B,M5,O12,Morning,29.3,19.84,62.24,101.02,56.63,73.17,1,Pass
2024-09-05,B1086,A,M2,O12,Afternoon,40.0,20.24,61.21,100.6,58.07,74.98,0,Pass
2024-02-16,B1086,A,M2,O4,Night,31.8,18.28,44.76,100.76,68.49,92.39,0,Pass
2024-04-30,B1086,A,M4,O6,Night,31.8,22.88,55.98,102.0,56.9,79.59,2,Pass
2024-08-01,B1086,A,M2,O12,Afternoon,41.1,21.8,32.75,101.22,70.42,82.5,1,Pass
2024-08-26,B1086,C,M5,O3,Afternoon,34.7,18.59,43.13,101.55,57.91,85.99,1,Pass
2024-02-25,B1086,A,M3,O6,Morning,32.2,19.32,63.93,100.86,80.57,87.85,1,Pass
2024-12-15,B1086,A,M4,O12,Afternoon,18.4,26.6,46.15,100.81,80.24,79.76,1,Pass
2024-04-16,B1086,A,M1,O2,Afternoon,21.0,22.1,31.32,101.53,56.04,99.54,0,Pass
2024-11-14,B1086,A,M4,O8,Morning,32.8,22.31,70.14,101.4,59.03,84.41,0,Pass
2024-02-17,B1086,B,M3,O2,Afternoon,38.8,22.32,55.62,101.92,59.73,78.99,0,Pass
2024-03-01,B1087,B,M3,O11,Afternoon,30.8,26.18,57.64,102.34,59.89,79.57,0,Pass
2024-12-02,B1087,A,M1,O7,Morning,26.5,18.86,40.2,100.75,48.63,91.1,0,Pass
2024-01-26,B1087,A,M4,O9,Night,19.0,20.81,52.84,101.99,46.95,88.66,1,Pass
2024-10-18,B1087,A,M5,O1,Morning,25.3,21.49,52.58,100.44,75.0,78.25,1,Pass
2024-09-13,B1087,A,M2,O8,Morning,30.8,16.84,41.79,102.96,73.08,89.33,2,Pass
2024-01-08,B1087,A,M1,O7,Morning,24.9,19.25,48.3,100.67,72.87,92.59,1,Pass
2024-04-22,B1087,C,M1,O6,Night,24.2,25.14,35.0,101.85,,93.54,1,Pass
2024-12-20,B1087,B,M4,O6,Afternoon,29.7,24.28,46.53,100.43,82.7,75.82,2,Pass
2024-09-09,B1087,B,M4,O6,Morning,38.7,24.81,59.74,101.18,59.73,77.05,3,Pass
2024-06-28,B1087,A,M3,O9,Afternoon,34.1,20.23,42.53,102.54,70.35,88.19,1,Pass
2024-07-25,B1088,A,M2,O2,Morning,31.7,20.6,69.07,100.65,43.34,80.23,2,Pass
2024-10-29,B1088,B,M2,O1,Night,31.1,16.64,35.64,103.06,57.24,84.53,1,Pass
2024-05-06,B1088,B,M3,O12,Afternoon,33.3,24.8,47.4,101.3,58.13,79.67,0,Pass
2024-02-25,B1088,B,M3,O6,Afternoon,29.3,25.29,43.44,102.08,59.21,85.15,0,Pass
2024-08-01,B1088,A,M5,O10,Night,27.5,25.25,48.2,101.62,44.09,82.14,0,Pass
2024-01-14,B1088,B,M1,O11,Morning,34.4,26.81,63.71,101.67,68.45,78.46,1,Pass
2024-01-28,B1088,A,M4,O8,Morning,28.6,23.27,40.16,100.16,72.34,80.31,2,Pass
2024-03-18,B1088,C,M3,O3,Afternoon,22.9,26.67,45.49,100.92,51.07,81.03,0,Pass
2024-08-03,B1088,B,M3,O12,Night,38.7,21.4,56.55,102.26,46.23,80.66,2,Pass
2024-12-30,B1088,B,M4,O10,Morning,18.8,16.7,50.93,101.02,50.77,85.29,1,Pass
2024-06-02,B1089,A,M4,O1,Morning,39.1,24.58,51.75,101.41,65.95,79.22,1,Pass
2024-01-14,B1089,B,M5,O9,Morning,33.0,16.59,40.35,100.06,52.84,96.65,0,Pass
2024-07-05,B1089,A,M1,O1,Afternoon,24.2,22.51,49.28,100.87,58.39,92.32,1,Pass
2024-11-07,B1089,A,M1,O3,Morning,30.1,24.87,61.32,102.2,47.12,67.77,0,Fail
2024-01-07,B1089,A,M4,O8,Afternoon,27.4,22.97,33.9,100.27,83.75,90.76,2,Pass
2024-01-03,B1089,B,M3,O3,Night,34.8,28.83,43.03,101.87,60.88,83.09,1,Pass
2024-04-20,B1089,A,M2,O4,Afternoon,34.7,16.1,31.84,101.44,73.8,95.89,0,Pass
2024-08-25,B1089,A,M1,O8,Morning,32.8,21.75,55.37,101.11,65.92,78.93,0,Pass
2024-12-28,B1089,C,M1,O1,Afternoon,34.5,22.05,62.25,101.08,,70.16,0,Pass
2024-08-26,B1089,A,M5,O6,Morning,29.3,17.97,48.17,100.91,58.88,88.78,0,Pass
2024-09-30,B1090,B,M1,O1,Night,40.6,18.54,39.94,100.98,51.3,100.0,0,Pass
2024-10-20,B1090,A,M2,O1,Afternoon,37.3,19.46,40.24,102.04,54.59,81.89,0,Pass
2024-08-14,B1090,A,M2,O8,Morning,27.1,18.7,47.03,100.95,47.91,94.47,0,Pass
2024-01-15,B1090,B,M2,O11,Afternoon,34.9,21.68,46.99,102.75,46.6,84.31,0,Pass
2024-07-10,B1090,A,M1,O4,Afternoon,34.3,20.19,59.12,101.54,85.04,80.01,0,Pass
2024-04-28,B1090,A,M3,O12,Afternoon,28.4,22.95,43.31,100.84,63.35,89.84,0,Pass
2024-01-28,B1090,B,M1,O1,Morning,28.0,23.95,54.35,102.08,77.59,84.48,0,Pass
2024-07-20,B1090,B,M5,O10,Night,37.3,23.75,46.95,101.8,50.47,80.54,2,Pass
2024-02-08,B1090,B,M2,O7,Night,29.9,20.77,42.55,99.98,44.98,83.7,1,Pass
2024-09-29,B1090,A,M3,O5,Afternoon,31.6,22.85,46.7,100.47,48.27,95.73,0,Pass
2024-08-18,B1091,A,M5,O5,Night,38.4,25.11,53.37,101.21,54.94,77.96,0,Pass
2024-03-26,B1091,B,M4,O1,Morning,45.2,23.34,59.15,100.03,60.44,70.04,3,Pass
2024-05-05,B1091,B,M3,O10,Afternoon,26.8,27.58,47.48,102.97,58.19,89.38,0,Pass
2024-10-26,B1091,C,M2,O11,Afternoon,28.7,24.95,37.96,101.96,50.72,95.3,0,Pass
2024-01-25,B1091,C,M2,O6,Afternoon,30.4,27.16,60.0,101.29,61.05,72.73,2,Pass
2024-05-24,B1091,C,M4,O9,Afternoon,30.6,14.52,,101.03,62.1,95.23,0,Pass
2024-01-13,B1091,A,M5,O9,Morning,32.3,22.29,52.61,100.82,68.43,87.7,2,Pass
2024-07-30,B1091,A,M4,O8,Morning,27.1,21.03,49.75,99.73,77.65,88.62,0,Pass
2024-01-25,B1091,B,M3,O5,Morning,22.4,21.63,48.41,99.91,55.63,96.94,0,Pass
2024-03-08,B1091,A,M4,O1,Morning,40.5,19.59,45.13,102.82,74.59,82.52,2,Pass
2024-03-07,B1092,A,M3,O9,Afternoon,33.7,23.19,56.2,102.56,60.79,81.59,1,Pass
2024-08-20,B1092,C,M1,O1,Morning,27.5,,14.18,100.84,41.67,95.44,0,Pass
2024-04-18,B1092,C,M3,O8,Morning,32.6,23.21,61.36,102.03,81.4,74.98,1,Pass
2024-05-25,B1092,A,M5,O5,Afternoon,41.0,19.68,40.87,101.71,87.27,85.07,0,Pass
2024-04-20,B1092,A,M1,O3,Afternoon,25.3,20.5,54.08,101.8,67.43,81.91,3,Pass
2024-08-15,B1092,A,M4,O11,Night,31.3,23.32,53.55,100.16,61.08,71.02,2,Pass
2024-04-20,B1092,C,M2,O7,Afternoon,21.7,22.24,62.75,99.85,56.74,77.28,0,Pass
2024-02-03,B1092,C,M3,O7,Morning,29.3,25.16,51.98,102.25,54.43,88.34,0,Pass
2024-04-20,B1092,A,M1,O9,Night,33.7,19.09,41.71,99.72,74.53,86.98,0,Pass
2024-09-20,B1092,A,M3,O7,Afternoon,23.3,21.76,33.95,101.18,59.79,98.94,1,Pass
2024-08-23,B1093,C,M4,O11,Morning,28.9,24.67,46.51,101.01,80.09,74.28,1,Pass
2024-03-23,B1093,A,M2,O3,Afternoon,34.8,23.08,30.42,100.93,60.42,96.5,0,Pass
2024-02-11,B1093,B,M4,O11,Night,33.5,23.28,43.72,101.55,55.05,68.81,1,Fail
2024-04-10,B1093,C,M4,O1,Morning,23.1,25.32,47.07,100.76,52.78,83.07,1,Pass
2024-01-06,B1093,A,M5,O8,Morning,32.2,20.78,43.1,101.62,51.08,93.78,0,Pass
2024-06-28,B1093,B,M2,O12,Morning,33.4,20.15,50.42,101.41,66.17,74.85,4,Pass
2024-10-08,B1093,A,M2,O3,Morning,30.6,23.73,47.64,102.98,44.47,90.28,0,Pass
2024-11-15,B1093,A,M1,O12,Afternoon,36.5,21.55,46.72,100.19,50.18,92.02,2,Pass
2024-08-13,B1093,C,M5,O8,Afternoon,26.5,25.37,25.76,101.32,75.89,92.11,0,Pass
2024-11-10,B1093,A,M5,O8,Morning,32.5,23.11,37.05,101.65,48.55,96.62,0,Pass
2024-12-30,B1094,C,M3,O5,Night,23.0,20.13,56.43,101.09,70.35,80.93,1,Pass
2024-08-16,B1094,B,M5,O12,Night,20.4,23.02,58.04,100.23,35.24,80.05,1,Pass
2024-10-15,B1094,A,M3,O1,Afternoon,34.7,19.29,,102.31,77.4,98.54,1,Pass
2024-05-29,B1094,A,M4,O10,Night,30.1,24.84,41.85,101.57,44.76,80.18,0,Pass
2024-10-03,B1094,A,M1,O7,Morning,27.2,17.81,60.72,100.29,49.48,86.9,0,Pass
2024-07-16,B1094,A,M4,O12,Afternoon,23.6,25.67,42.82,101.65,68.16,80.53,0,Pass
2024-03-10,B1094,A,M1,O10,Afternoon,35.0,22.96,48.89,102.66,63.24,85.57,1,Pass
2024-04-21,B1094,A,M5,O5,Night,21.0,21.51,64.42,101.27,70.74,89.91,0,Pass
2024-01-04,B1094,A,M4,O8,Night,36.0,24.29,46.38,101.3,44.66,79.85,2,Pass
2024-12-15,B1094,B,M4,O9,Morning,32.7,23.53,44.95,102.55,56.56,82.68,0,Pass
2024-11-26,B1095,B,M1,O11,Night,21.3,25.99,48.43,100.52,52.6,83.72,1,Pass
2024-11-13,B1095,B,M2,O7,Morning,30.8,25.96,68.53,102.68,46.68,73.01,3,Pass
2024-12-15,B1095,A,M2,O7,Night,45.9,23.06,54.46,102.08,67.15,75.85,4,Pass
2024-04-04,B1095,A,M2,O1,Night,37.1,19.38,50.19,100.56,71.32,86.63,0,Pass
2024-05-31,B1095,B,M1,O4,Morning,25.0,20.38,44.76,100.77,55.96,84.36,2,Pass
2024-11-06,B1095,A,M5,O2,Afternoon,34.3,21.79,55.39,100.88,78.27,74.38,0,Pass
2024-05-16,B1095,A,M3,O2,Morning,21.5,25.25,56.6,99.83,50.57,80.3,1,Pass
2024-09-03,B1095,C,M2,O2,Afternoon,21.8,20.63,39.27,101.51,77.98,81.11,1,Pass
2024-08-30,B1095,B,M2,O4,Afternoon,29.6,20.88,56.87,100.6,66.75,78.57,1,Pass
2024-01-31,B1095,B,M3,O1,Afternoon,33.3,27.55,48.49,101.54,45.32,87.31,0,Pass
2024-02-09,B1096,A,M4,O4,Night,34.9,21.69,50.25,100.27,83.78,74.33,0,Pass
2024-08-16,B1096,B,M3,O2,Afternoon,35.0,20.1,41.16,102.04,54.67,100.0,0,Pass
2024-02-05,B1096,B,M5,O5,Afternoon,33.0,24.33,46.0,101.89,74.46,89.31,0,Pass
2024-08-10,B1096,B,M3,O3,Night,20.3,21.83,39.7,100.74,61.75,93.14,0,Pass
2024-01-06,B1096,B,M5,O12,Night,29.6,17.83,39.22,101.59,64.49,94.0,0,Pass
2024-11-17,B1096,C,M5,O8,Morning,35.8,25.12,53.77,101.37,70.81,83.87,0,Pass
2024-08-07,B1096,B,M2,O4,Night,32.7,19.76,46.45,102.49,70.15,85.28,0,Pass
2024-03-15,B1096,A,M5,O1,Morning,31.1,,37.0,100.47,55.89,77.34,4,Pass
2024-01-04,B1096,B,M1,O1,Night,32.0,21.8,71.77,101.18,66.38,78.62,1,Pass
2024-11-30,B1096,B,M5,O12,Morning,31.9,22.69,38.75,100.79,65.48,85.03,1,Pass
2024-05-13,B1097,B,M2,O10,Morning,18.2,15.43,60.92,101.34,62.56,76.85,1,Pass
2024-04-27,B1097,A,M5,O3,Afternoon,36.9,20.99,35.24,101.73,57.56,89.52,1,Pass
2024-04-03,B1097,A,M5,O9,Afternoon,29.3,25.37,54.57,100.78,62.54,73.97,1,Pass
2024-03-02,B1097,C,M5,O7,Morning,34.2,25.8,47.49,101.01,83.61,92.79,0,Pass
2024-07-12,B1097,B,M4,O2,Morning,16.2,19.03,43.71,102.07,56.46,92.8,0,Pass
2024-11-30,B1097,C,M2,O9,Afternoon,40.0,24.76,51.97,102.39,74.48,74.9,1,Pass
2024-07-21,B1097,B,M1,O10,Night,23.1,,50.62,101.69,52.56,92.95,1,Pass
2024-01-26,B1097,B,M3,O2,Morning,45.2,20.88,41.88,101.19,49.42,91.82,1,Pass
2024-06-21,B1097,B,M1,O3,Morning,42.7,21.03,41.42,101.11,99.32,73.9,2,Pass
2024-10-26,B1097,C,M4,O11,Afternoon,22.1,22.33,34.26,101.74,66.48,82.46,1,Pass
2024-05-12,B1098,B,M2,O10,Morning,34.9,25.0,53.06,101.48,66.81,71.76,1,Pass
2024-11-21,B1098,B,M5,O2,Night,23.9,22.79,37.46,99.98,67.14,87.03,0,Pass
2024-04-27,B1098,A,M4,O3,Night,26.2,21.62,50.04,101.76,76.89,82.0,2,Pass
2024-11-19,B1098,A,M5,O6,Afternoon,26.3,24.9,55.92,100.61,64.89,87.24,0,Pass
2024-10-01,B1098,B,M1,O9,Morning,32.7,19.59,52.08,100.17,69.79,86.06,0,Pass
2024-07-30,B1098,A,M5,O9,Night,31.9,21.77,42.77,99.97,47.3,93.22,0,Pass
2024-08-12,B1098,A,M5,O7,Afternoon,22.8,24.99,59.09,101.13,71.81,79.8,2,Pass
2024-01-20,B1098,A,M3,O12,Night,32.6,23.59,45.92,100.49,57.16,91.08,0,Pass
2024-04-22,B1098,A,M4,O3,Afternoon,28.8,20.6,36.66,99.44,68.06,89.42,1,Pass
2024-05-19,B1098,A,M4,O4,Night,19.1,17.46,47.16,101.01,39.42,79.61,1,Pass
2024-02-16,B1099,A,M1,O6,Afternoon,27.4,22.93,55.87,100.91,67.56,93.07,0,Pass
2024-01-01,B1099,C,M3,O11,Afternoon,40.0,17.26,43.26,101.18,33.1,94.68,0,Pass
2024-03-30,B1099,B,M2,O5,Night,27.6,21.36,58.78,100.8,56.69,83.55,0,Pass
2024-05-21,B1099,A,M1,O2,Afternoon,19.0,25.54,42.3,102.76,39.53,76.5,0,Pass
2024-11-15,B1099,A,M2,O6,Afternoon,34.9,23.79,43.66,101.71,67.6,84.03,0,Pass
2024-02-07,B1099,B,M1,O3,Morning,24.4,15.93,39.54,100.9,60.83,89.75,0,Pass
2024-10-19,B1099,A,M1,O8,Afternoon,31.3,22.6,56.84,101.25,50.75,77.37,0,Pass
2024-05-18,B1099,C,M1,O2,Afternoon,29.0,21.04,49.47,102.43,77.21,90.09,0,Pass
2024-12-21,B1099,B,M5,O1,Morning,40.6,18.18,40.2,102.07,49.24,87.84,1,Pass
2024-11-28,B1099,B,M3,O9,Morning,29.0,23.01,46.04,100.18,23.63,85.73,1,Pass
